,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,label
6281,81.192.247.199:5715<-->122.198.14.90:443,10.000180006027222,0.0,0.5912958874421961,10.052030086517334,1454,54,406.8333333333333,7323,54,normal
6282,245.242.163.158:5716<-->71.12.82.81:443,44.95175004005432,0.0,2.7340655001727017,60.14944100379944,1514,54,357.69565217391306,8227,54,normal
6283,21.247.51.202:5717<-->149.42.198.34:443,14.87084698677063,0.0,0.9497338086366652,15.195740938186646,1514,54,402.11764705882354,6836,54,normal
6284,198.132.174.69:52892<-->146.253.52.52:443,0.1200242042541503,0.0,0.0138593000524184,0.2356081008911132,1292,63,304.1666666666667,5475,1292,normal
6285,42.100.108.211:5718<-->180.23.228.44:443,45.00334405899048,0.0,2.858110098611741,60.02031207084656,1274,54,283.1818181818182,6230,54,normal
6286,238.31.119.73:5719<-->206.11.94.162:443,9.999686002731323,0.0,0.591978998745189,10.063642978668211,1454,54,406.8333333333333,7323,54,normal
6287,54.16.64.4:50304<-->213.166.158.228:443,0.3860290050506592,0.0,0.0410507002542185,1.7651801109313965,1292,63,470.1363636363636,20686,1292,normal
6288,124.55.160.122:443<-->1.254.121.97:49865,12.92853617668152,0.0,0.4858266485148462,14.088972806930542,1292,64,230.1,6903,64,normal
6289,36.133.217.108:5720<-->60.25.108.80:443,19.979581117630005,0.0,1.144572615623474,20.60230708122253,1514,54,284.3684210526316,5403,54,normal
6290,141.115.239.4:5721<-->191.202.166.144:443,9.979414939880373,0.0,0.5584146579106649,10.051463842391968,1454,54,404.42105263157896,7684,54,normal
6291,151.44.102.9:5722<-->226.88.82.159:443,14.868610858917236,0.0,0.8926147573134479,15.174450874328612,1514,54,382.77777777777777,6890,54,normal
6292,226.107.102.123:5723<-->228.238.27.234:443,10.000648021697998,0.0,0.5915992400225472,10.0571870803833,1454,54,406.8333333333333,7323,54,normal
6293,178.86.11.26:5724<-->133.198.133.143:443,4.901640892028809,0.0,0.4204788208007812,7.148139953613281,1514,54,312.5,5625,54,normal
6294,206.119.3.167:49664<-->62.127.244.31:443,0.0389871597290039,0.0,0.0058267230079287,0.1223611831665039,1292,66,466.77272727272725,10269,1292,normal
6295,37.174.142.72:5725<-->229.146.87.71:443,4.7493650913238525,0.0,0.8745738899006563,14.867756128311155,571,54,84.05555555555556,1513,54,normal
6296,169.188.171.182:5726<-->21.124.113.222:443,4.635535955429077,0.0,0.8655507003559786,14.714361906051636,571,54,84.05555555555556,1513,54,normal
6297,105.249.74.0:5727<-->234.129.147.172:443,4.420751094818115,0.0,0.8527607076308307,14.49693202972412,571,54,84.05555555555556,1513,54,normal
6298,24.230.25.214:5728<-->113.173.87.178:443,4.582805871963501,0.0,0.861615826101864,14.64746904373169,571,54,84.05555555555556,1513,54,normal
6299,89.132.237.195:5729<-->126.89.18.181:443,14.873691082000732,0.0,0.8091733455657959,16.183466911315918,1514,54,336.3333333333333,7063,54,normal
6300,113.52.252.145:5730<-->43.206.2.238:443,44.95499801635742,0.0,2.611645740011464,60.06785202026367,1514,54,244.08333333333331,5858,54,normal
6301,159.150.227.165:5731<-->176.107.147.132:443,19.992480993270878,0.0,1.0480417013168335,20.96083402633667,1514,54,263.95238095238096,5543,54,normal
6302,144.122.53.125:5732<-->155.84.43.68:443,9.979807138442991,0.0,0.5590325461493598,10.062585830688477,1454,54,404.42105263157896,7684,54,normal
6303,41.191.176.149:5733<-->112.224.57.13:443,9.984585046768188,0.0,0.5584720108244154,10.052496194839478,1454,54,404.42105263157896,7684,54,normal
6304,182.226.36.128:5734<-->111.10.98.14:443,14.876909971237184,0.0,0.8930032253265381,15.181054830551147,1514,54,382.77777777777777,6890,54,normal
6305,183.34.234.225:5735<-->53.152.156.150:443,19.97014594078064,0.0,1.1426998906665378,20.56859803199768,1514,54,284.3684210526316,5403,54,normal
6306,72.54.237.131:5736<-->21.157.94.44:443,10.000978946685793,0.0,0.5913585915284998,10.053096055984495,1454,54,406.8333333333333,7323,54,normal
6307,50.6.38.100:5737<-->108.131.48.24:443,44.96153283119202,0.0,2.7313600453463467,60.08992099761963,1514,54,357.69565217391306,8227,54,normal
6308,80.222.64.41:5738<-->137.34.37.165:443,44.95197296142578,0.0,3.790350975709803,322.17983293533325,1217,54,128.1860465116279,11024,54,normal
6309,67.177.59.119:5739<-->176.48.108.45:443,14.875664949417114,0.0,0.8923326520358815,15.169655084609984,1514,54,382.77777777777777,6890,54,normal
6310,253.248.119.99:5740<-->23.148.116.64:443,45.00118398666382,0.0,2.728316328742288,60.02295923233032,1274,54,287.2173913043478,6606,54,normal
6311,204.29.61.241:62718<-->24.56.158.167:443,0.0938599109649658,0.0,0.013533741235733,0.2165398597717285,1292,63,318.6470588235294,5417,1292,normal
6312,138.44.133.191:5741<-->120.106.248.22:443,9.973474025726318,0.0,0.5454274729678505,10.36312198638916,1454,54,386.9,7738,54,normal
6313,188.67.236.26:5742<-->175.2.204.107:443,19.977092027664185,0.0,1.0821953196274607,20.561711072921756,1514,54,273.45,5469,54,normal
6314,207.240.36.22:5743<-->13.24.208.221:443,10.00204610824585,0.0,0.5915050506591797,10.055585861206056,1454,54,406.8333333333333,7323,54,normal
6315,210.201.117.128:63869<-->69.172.56.198:443,0.04954195022583,0.0,0.0060429573059082,0.151073932647705,1292,66,401.2307692307692,10432,1292,normal
6316,130.216.1.29:5744<-->132.78.120.100:443,4.775514125823975,0.0,0.8736463013817283,14.85198712348938,571,54,84.05555555555556,1513,54,normal
6317,127.95.240.141:5745<-->180.130.36.206:443,4.603967189788818,0.0,0.865489356658038,14.713319063186646,571,54,84.05555555555556,1513,54,normal
6318,145.254.219.239:5746<-->142.70.154.222:443,14.88227105140686,0.0,0.6852509541945024,15.075520992279053,1514,54,502.7826086956522,11564,54,normal
6319,175.30.104.15:5747<-->14.251.19.25:443,9.972790002822876,0.0,0.5300875337500321,10.07166314125061,1454,54,386.9,7738,54,normal
6320,227.121.131.48:5748<-->169.207.97.108:443,4.900424003601074,0.0,0.4457759410142898,7.132415056228638,1514,54,327.6470588235294,5570,54,normal
6321,198.140.131.133:5749<-->193.106.38.233:443,4.731851100921631,0.0,0.8699576574213365,14.78928017616272,571,54,84.05555555555556,1513,54,normal
6322,67.15.201.109:5750<-->163.33.71.29:443,4.736346960067749,0.0,0.8707568785723518,14.80286693572998,571,54,84.05555555555556,1513,54,normal
6323,186.99.255.161:5751<-->146.77.82.196:443,4.218353033065796,0.0,0.8434154145857867,14.338062047958374,571,54,84.05555555555556,1513,54,normal
6324,11.17.227.150:5752<-->83.75.138.225:443,3.776703119277954,0.0,0.6288538128137589,10.061661005020142,571,54,85.82352941176471,1459,54,normal
6325,57.189.203.60:5753<-->68.17.120.202:443,4.539876937866211,0.0,0.8597212258507224,14.61526083946228,571,54,84.05555555555556,1513,54,normal
6326,139.132.215.99:5754<-->248.239.41.242:443,4.7763991355896,0.0,0.8725565321305219,14.833461046218872,571,54,84.05555555555556,1513,54,normal
6327,188.56.45.171:5755<-->24.79.228.5:443,171.70202803611755,0.0,7.170800417661667,172.09921002388,1514,54,371.24,9281,54,normal
6328,37.171.120.236:57483<-->188.130.54.146:443,0.0437579154968261,0.0,0.0073290533489651,0.131922960281372,1292,64,314.1578947368421,5969,66,normal
6329,207.171.41.84:5756<-->99.152.237.52:443,14.904260158538818,0.0,0.7556270480155944,15.11254096031189,1514,54,545.0,11445,54,normal
6330,104.26.166.0:5757<-->102.80.76.79:443,44.96234703063965,0.0,2.859875190825689,60.05737900733948,1514,54,260.8181818181818,5738,54,normal
6331,152.96.10.73:5758<-->237.183.118.231:443,9.979308128356934,0.0,0.5590701103210449,10.063261985778809,1454,54,404.42105263157896,7684,54,normal
6332,43.210.211.255:5759<-->150.63.155.18:443,20.02200222015381,0.0,1.0979429922605817,20.86091685295105,1514,54,272.05,5441,54,normal
6333,120.127.14.201:5760<-->63.163.137.209:53,0.0113470554351806,0.0,0.0037141144275665,0.0297129154205322,115,54,68.44444444444444,616,54,normal
6334,137.219.55.99:5761<-->186.182.120.132:53,0.0100729465484619,0.0,0.0036642551422119,0.0293140411376953,148,54,72.11111111111111,649,54,normal
6335,65.31.150.76:5762<-->146.199.114.178:443,9.96945309638977,0.0,0.5597659481896294,10.07578706741333,1454,54,404.42105263157896,7684,54,normal
6336,139.189.232.228:5763<-->146.94.63.10:443,19.991342067718502,0.0,2.507075607776642,20.05660486221313,353,54,104.88888888888889,944,54,normal
6337,39.249.94.5:5770<-->136.93.176.19:443,14.878236055374146,0.0,0.8869981204762178,15.078968048095703,1514,54,382.77777777777777,6890,54,normal
6338,65.49.253.208:5773<-->224.243.62.154:443,9.983891010284424,0.0,0.5293485867349725,10.057623147964478,1454,54,386.9,7738,54,normal
6339,57.131.148.106:5774<-->177.86.57.203:443,20.016561031341556,0.0,1.1042864699112742,20.98144292831421,1514,54,271.25,5425,54,normal
6340,80.195.100.69:5783<-->212.198.66.232:443,44.94834804534912,0.0,2.6117666078650434,60.070631980896,1514,54,345.5416666666667,8293,54,normal
6341,5.66.54.144:5784<-->196.155.233.49:53,0.0149779319763183,0.0,0.0056588947772979,0.0452711582183837,150,54,70.88888888888889,638,54,normal
6342,206.243.80.233:5785<-->246.123.253.89:53,0.0137670040130615,0.0,0.0043272376060485,0.0346179008483886,147,54,70.55555555555556,635,54,normal
6343,176.12.237.44:5810<-->172.246.162.9:443,14.86828088760376,0.0,0.8931931187124813,15.184283018112184,1514,54,382.77777777777777,6890,54,normal
6344,81.179.206.119:5819<-->236.139.148.207:443,44.99037408828735,0.0,2.7283204143697564,60.02304911613464,1274,54,287.2173913043478,6606,54,normal
6345,47.76.235.78:5820<-->109.131.239.62:443,9.98033094406128,0.0,0.5584403408898247,10.051926136016846,1454,54,404.42105263157896,7684,54,normal
6346,240.103.86.6:55688<-->23.26.56.106:443,0.2899720668792724,0.0,0.0300125628709793,0.960402011871338,1292,63,214.5757575757576,7081,74,normal
6347,39.208.28.87:443<-->189.190.224.251:60165,12.932512998580933,0.0,0.4969178570641411,13.416782140731812,1292,64,239.78571428571428,6714,64,normal
6348,249.138.232.105:5837<-->75.211.105.118:443,9.980198860168455,0.0,0.5585806104871962,10.054450988769531,1454,54,404.42105263157896,7684,54,normal
6349,189.3.97.232:5838<-->19.78.196.132:443,20.021625995635983,0.0,1.1810447573661804,23.62089514732361,1514,54,263.3809523809524,5531,54,normal
6350,130.21.21.95:5839<-->134.75.250.126:443,14.886991024017334,0.0,0.9469682574272156,15.15149211883545,1514,54,402.1764705882353,6837,54,normal
6351,121.146.2.187:5848<-->21.252.223.219:443,10.001286029815674,0.0,0.5914636359495276,10.054881811141968,1454,54,406.8333333333333,7323,54,normal
6352,15.98.198.239:5849<-->86.231.238.170:443,4.915802955627441,0.0,0.4470775723457336,7.153241157531738,1514,54,327.7058823529412,5571,54,normal
6353,117.175.150.28:5856<-->82.122.8.59:443,14.87512493133545,0.0,0.891383591820212,15.153521060943604,1514,54,382.72222222222223,6889,54,normal
6354,22.19.196.43:5859<-->179.247.173.132:443,44.97141885757446,0.0,2.6111614807792334,60.05671405792236,1514,54,305.4166666666667,7330,54,normal
6355,117.86.14.67:5860<-->151.88.5.141:443,10.00028109550476,0.0,0.5918795220992145,10.061951875686646,1454,54,406.8333333333333,7323,54,normal
6356,46.253.5.9:5869<-->30.212.86.102:443,20.021147966384888,0.0,1.0826273717378314,20.5699200630188,1514,54,272.65,5453,54,normal
6357,32.184.198.194:5870<-->3.190.67.47:443,9.984112024307253,0.0,0.5300112649014121,10.070214033126833,1454,54,386.9,7738,54,normal
6358,72.96.28.205:5871<-->177.170.38.156:443,14.86172103881836,0.0,0.8876195935642018,15.08953309059143,1514,54,382.72222222222223,6889,54,normal
6359,142.142.201.254:5880<-->42.238.66.223:443,9.987077951431274,0.0,0.55895111295912,10.06112003326416,1454,54,404.42105263157896,7684,54,normal
6360,104.120.72.86:5889<-->10.75.245.220:443,44.96480703353882,0.0,2.730287270112471,60.066319942474365,1514,54,357.69565217391306,8227,54,normal
6361,187.48.11.13:5890<-->227.171.169.173:443,19.971652030944824,0.0,1.1062815691295422,21.019349813461304,1514,54,297.7,5954,54,normal
6362,137.250.128.29:5899<-->178.60.106.181:443,14.876682996749878,0.0,0.8916351795196533,15.157798051834106,1514,54,382.72222222222223,6889,54,normal
6363,4.65.254.30:5908<-->118.212.196.97:443,45.01660108566284,0.0,2.8584749585106257,60.027974128723145,1274,54,283.1363636363636,6229,54,normal
6364,133.197.136.73:5909<-->85.104.171.229:443,9.97963809967041,0.0,0.5455933746538664,10.366274118423462,1454,54,386.9,7738,54,normal
6365,126.211.90.244:52265<-->221.123.51.3:443,0.0711991786956787,0.0,0.0114681124687194,0.1834897994995117,1292,63,318.47058823529414,5414,73,normal
6366,181.51.144.53:5918<-->207.226.241.210:443,9.98082709312439,0.0,0.5293733697188528,10.058094024658203,1454,54,386.9,7738,54,normal
6367,101.51.24.207:5919<-->160.158.99.130:443,14.847331047058104,0.0,0.8938288828905891,15.195091009140016,1514,54,382.8333333333333,6891,54,normal
6368,214.167.251.12:5920<-->100.12.214.78:443,20.02854299545288,0.0,1.1434978908962674,20.58296203613281,1514,54,284.3684210526316,5403,54,normal
6369,23.102.1.163:5929<-->214.64.84.145:443,10.00032901763916,0.0,0.5924451771904441,10.071568012237549,1454,54,406.8333333333333,7323,54,normal
6370,165.178.134.252:5932<-->118.205.116.86:443,4.929542064666748,0.0,0.4204761701471665,7.148094892501831,1514,54,312.5,5625,54,normal
6371,95.252.124.222:5939<-->179.81.54.120:443,44.968385219573975,0.0,2.8598380088806152,60.05659818649292,1514,54,260.8181818181818,5738,54,normal
6372,86.5.73.168:5940<-->41.112.96.135:443,14.891827821731567,0.0,0.7031061752982761,16.17144203186035,1514,54,484.0833333333333,11618,54,normal
6373,62.51.218.66:5941<-->27.172.44.60:443,10.000641107559204,0.0,0.5533213019371033,11.066426038742064,1454,54,357.0,7497,54,normal
6374,207.171.113.77:5942<-->106.106.249.197:443,20.02009987831116,0.0,1.1426917711893718,20.56845188140869,1514,54,285.0,5415,54,normal
6375,9.186.125.17:5943<-->134.32.101.11:443,10.000356912612917,0.0,0.5529410481452942,11.058820962905884,1454,54,357.0,7497,54,normal
6376,73.246.136.21:5944<-->173.158.182.141:443,14.866235971450806,0.0,0.8931841710034538,15.184130907058716,1514,54,382.8333333333333,6891,54,normal
6377,33.198.135.253:5945<-->101.163.159.66:443,10.000495910644531,0.0,0.5914180559270522,10.054106950759888,1454,54,406.8333333333333,7323,54,normal
6378,245.163.88.110:5946<-->214.38.87.98:443,44.94918203353882,0.0,2.5054565767447152,60.13095784187317,1514,54,333.88,8347,54,normal
6379,254.190.90.211:5947<-->21.16.118.9:443,20.02149701118469,0.0,1.1413908269670274,20.54503488540649,1514,54,284.1578947368421,5399,54,normal
6380,40.63.100.51:5948<-->238.115.105.180:443,44.98883390426636,0.0,2.8582858131045388,60.02400207519531,1274,54,297.77272727272725,6551,54,normal
6381,247.186.147.175:5949<-->206.198.166.201:443,14.88225483894348,0.0,0.8919658941381118,15.1634202003479,1514,54,382.72222222222223,6889,54,normal
6382,216.135.247.15:1990<-->23.16.215.30:5950,0.0817339420318603,0.0002591609954833,0.0211800336837768,0.0847201347351074,271,54,99.8,499,54,normal
6383,148.91.245.25:5950<-->45.207.52.132:1990,0.0796160697937011,0.0,0.0214002728462219,0.0856010913848877,1051,54,276.0,1380,54,normal
6384,15.231.150.89:1990<-->13.162.27.27:5951,0.0517880916595459,0.0002229213714599,0.0139397382736206,0.0557589530944824,290,54,103.6,518,54,normal
6385,156.117.150.117:5951<-->254.89.6.17:1990,0.0499131679534912,0.0,0.0138914585113525,0.0555658340454101,1051,54,276.0,1380,54,normal
6386,49.146.14.7:61996<-->84.113.254.53:443,0.0682950019836425,0.0,0.0116196274757385,0.1859140396118164,1292,63,320.47058823529414,5448,74,normal
6387,214.242.145.254:1990<-->147.8.71.114:5952,0.0845301151275634,0.0002589225769042,0.0177409648895263,0.0887048244476318,296,54,96.33333333333331,578,54,normal
6388,188.189.95.170:5952<-->97.134.79.187:1990,0.0825691223144531,0.0,0.0110141038894653,0.0881128311157226,1514,54,742.0,6678,1514,normal
6389,232.157.161.18:1990<-->84.101.214.202:5953,0.0881450176239013,0.0002179145812988,0.0253322124481201,0.1013288497924804,368,54,119.2,596,54,normal
6390,189.189.190.227:5953<-->201.47.235.19:1990,0.0856988430023193,0.002465009689331,0.0330502986907959,0.0991508960723877,248,54,105.5,422,54,normal
6391,98.148.6.207:2869<-->129.10.34.93:59275,0.0077040195465087,0.0,0.003461996714274,0.0103859901428222,682,66,222.0,888,66,normal
6392,162.58.148.18:59275<-->190.68.184.232:2869,0.0081701278686523,0.0021238327026367,0.0051469802856445,0.010293960571289,191,66,110.33333333333331,331,74,normal
6393,188.190.168.47:5954<-->197.158.85.171:443,9.98654007911682,0.0,0.5291389415138646,10.053639888763428,1454,54,386.9,7738,54,normal
6394,21.105.133.13:63721<-->182.45.220.1:443,12.92242193222046,0.0,0.4860553823668381,14.095606088638306,1292,64,230.2,6906,64,normal
6395,61.46.195.132:5955<-->59.50.246.28:443,60.0155770778656,0.0,3.548640489578247,166.7861030101776,622,54,114.79166666666669,5510,54,normal
6396,105.177.219.127:2869<-->223.225.229.124:59276,0.0025250911712646,0.0,0.0016076564788818,0.0048229694366455,582,66,197.0,788,66,normal
6397,7.239.244.81:59276<-->54.79.212.246:2869,0.0028960704803466,0.0017540454864501,0.0023250579833984,0.0046501159667968,191,66,110.33333333333331,331,74,normal
6398,193.246.173.2:5956<-->46.124.87.129:443,10.001092910766602,0.0,0.5919118208043715,10.062500953674316,1454,54,406.8333333333333,7323,54,normal
6399,232.164.152.77:5957<-->248.88.28.74:443,14.880100011825562,0.0,0.8868561772739186,15.076555013656616,1514,54,382.8333333333333,6891,54,normal
6400,92.101.42.173:5958<-->23.134.183.80:443,20.01555585861206,0.0,1.1408631669150455,20.535537004470825,1514,54,284.1578947368421,5399,54,normal
6401,233.101.219.171:5959<-->214.126.196.144:443,4.958840131759644,0.0,0.3817120045423507,6.107392072677612,1514,54,327.7647058823529,5572,54,normal
6402,18.142.214.101:5960<-->205.122.136.136:443,9.970719814300535,0.0,0.5586936738755968,10.056486129760742,1454,54,404.42105263157896,7684,54,normal
6403,252.224.22.199:5961<-->225.99.57.159:443,45.00954294204712,0.0,2.611274480819702,60.05931305885315,1514,54,301.625,7239,54,normal
6404,92.90.43.84:5962<-->120.67.201.79:443,45.01108002662659,0.0,7.071701191089772,190.93593215942383,1456,54,351.9642857142857,9855,54,normal
6405,75.247.22.88:5963<-->58.29.148.170:443,14.886931896209717,0.0,0.9467641860246658,15.148226976394652,1514,54,402.11764705882354,6836,54,normal
6406,227.131.178.66:5964<-->101.31.190.110:443,9.98163604736328,0.0,0.5588323937522041,10.058983087539673,1454,54,404.42105263157896,7684,54,normal
6407,135.58.203.114:5965<-->239.1.133.253:443,20.015224933624268,0.0,1.0986240035609196,20.87385606765747,1514,54,272.05,5441,54,normal
